doi,updated,url,url_for_pdf,url_for_landing_page,evidence,license,version,host_type,is_best,pmh_id,endpoint_id,repository_institution,oa_date,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,decision
10.4025/actascibiolsci.v41i1.46936,2023-03-23T20:42:31.380504,http://www.periodicos.uem.br/ojs/index.php/ActaSciBiolSci/article/download/46936/751375149055,http://www.periodicos.uem.br/ojs/index.php/ActaSciBiolSci/article/download/46936/751375149055,https://doi.org/10.4025/actascibiolsci.v41i1.46936,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2019-12-10,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1807-863X,1679-9283",1679-9283,Acta Scientiarum. Biological Sciences,Universidade Estadual de Maringa,2019-12-10,2019,The context of the size and distance of Atlantic Forest fragments in a small city in Southern Brazil,2023-01-20T17:46:48.706860,MAYBE
10.4025/actascibiolsci.v41i1.46936,2023-01-28T12:48:01.241536,https://www.periodicos.uem.br/ojs/index.php/ActaSciBiolSci/article/download/46936/751375149055,https://www.periodicos.uem.br/ojs/index.php/ActaSciBiolSci/article/download/46936/751375149055,http://www.periodicos.uem.br/ojs/index.php/ActaSciBiolSci/article/view/46936,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:periodicos.uem.br/ojs:article/46936,xfaytpa8kuwx8d2xs2dz,Red Federada de Repositorios Institucionales de Publicaciones Científicas - LA Referencia,2021-05-21,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1807-863X,1679-9283",1679-9283,Acta Scientiarum. Biological Sciences,Universidade Estadual de Maringa,2019-12-10,2019,The context of the size and distance of Atlantic Forest fragments in a small city in Southern Brazil,2023-01-20T17:46:48.706860,MAYBE
10.4025/actascibiolsci.v41i1.46936,2023-01-14T20:53:01.150542,https://www.redalyc.org/journal/1871/187160125052/187160125052.pdf,https://www.redalyc.org/journal/1871/187160125052/187160125052.pdf,https://www.redalyc.org/articulo.oa?id=187160125052,oa repository (via OAI-PMH title and first author match),NA,submittedVersion,repository,FALSE,oai:redalyc.org:187160125052,apzayjmq79glvyd9didz,NA,2020-08-14,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1807-863X,1679-9283",1679-9283,Acta Scientiarum. Biological Sciences,Universidade Estadual de Maringa,2019-12-10,2019,The context of the size and distance of Atlantic Forest fragments in a small city in Southern Brazil,2023-01-20T17:46:48.706860,MAYBE
10.1007/s10841-017-9992-0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1366-638X,1572-9753",1366-638X,Journal of Insect Conservation,Springer Science and Business Media LLC,2017-05-23,2017,The role of small secondary biotopes in a highly fragmented landscape as habitat and connectivity providers for dragonflies (Insecta: Odonata),2021-01-15T14:25:49.232907,MAYBE
10.1016/j.ecolind.2003.08.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1470-160X,1470-160X,Ecological Indicators,Elsevier BV,2004-03-01,2004,Understorey indicators of disturbance for riparian forests along an urban–rural gradient in Manitoba,2021-01-15T22:06:10.519506,MAYBE
10.1071/am17026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0310-0049,0310-0049,Australian Mammalogy,CSIRO Publishing,2018-01-01,2018,"Use of urban bushland remnants by the western ringtail possum (Pseudocheirus occidentalis): short-term home-range size and habitat use in Albany, Western Australia",2021-01-18T05:39:53.249856,MAYBE
10.1016/j.ufug.2018.08.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1618-8667,1610-8167,Urban Forestry &amp; Urban Greening,Elsevier BV,2018-10-01,2018,Incorporating landscape diversity into greenway alignment planning,2022-08-28T01:26:17.524870,MAYBE
10.1016/j.biocon.2021.109311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0006-3207,0006-3207,Biological Conservation,Elsevier BV,2021-10-01,2021,"Local ecological knowledge reveals combined landscape effects of light pollution, habitat loss, and fragmentation on insect populations",2021-09-09T21:04:47.140995,MAYBE
10.1177/1940082918771325,2023-03-23T20:42:32.466607,https://journals.sagepub.com/doi/pdf/10.1177/1940082918771325,https://journals.sagepub.com/doi/pdf/10.1177/1940082918771325,https://doi.org/10.1177/1940082918771325,oa journal (via doaj),cc-by-nc,publishedVersion,publisher,TRUE,NA,NA,NA,2018-01-01,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1940-0829,1940-0829",1940-0829,Tropical Conservation Science,SAGE Publications,2018-01-01,2018,Changes in the Spatial Pattern and Ecological Functionalities of Green Spaces in Lubumbashi (the Democratic Republic of Congo) in Relation With the Degree of Urbanization,2022-12-23T04:26:24.397029,MAYBE
10.1177/1940082918771325,2022-12-16T11:05:09.083152,https://orbi.uliege.be/bitstream/2268/228885/1/Changes_in_the_Spatial_Pattern_and_Ecological_Func.pdf,https://orbi.uliege.be/bitstream/2268/228885/1/Changes_in_the_Spatial_Pattern_and_Ecological_Func.pdf,https://orbi.uliege.be/bitstream/2268/228885/1/Changes_in_the_Spatial_Pattern_and_Ecological_Func.pdf,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:orbi.ulg.ac.be:2268/228885,8d593a6996552cca86c,University of Liège - Open Repository and Bibliography,2022-08-12,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1940-0829,1940-0829",1940-0829,Tropical Conservation Science,SAGE Publications,2018-01-01,2018,Changes in the Spatial Pattern and Ecological Functionalities of Green Spaces in Lubumbashi (the Democratic Republic of Congo) in Relation With the Degree of Urbanization,2022-12-23T04:26:24.397029,MAYBE
10.1111/ecog.06091,2023-03-23T20:42:32.893574,https://doi.org/10.1111/ecog.06091,NA,https://doi.org/10.1111/ecog.06091,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2021-12-13,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1111/ecog.06091,2022-11-26T23:48:49.344439,https://digital.csic.es/bitstream/10261/283562/1/Ecography_2021_Urbanization.pdf,https://digital.csic.es/bitstream/10261/283562/1/Ecography_2021_Urbanization.pdf,http://hdl.handle.net/10261/283562,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:digital.csic.es:10261/283562,44a1239c3d129d3f6fd,Spanish National Research Council (CSIC) - DIGITAL.CSIC,2022-11-23,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1111/ecog.06091,2023-03-23T05:52:58.714146,https://hal.inrae.fr/hal-03498569/file/2021-van%20Dijk.pdf,https://hal.inrae.fr/hal-03498569/file/2021-van%20Dijk.pdf,https://hal.inrae.fr/hal-03498569/file/2021-van%20Dijk.pdf,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:HAL:hal-03498569v1,0ae9d332ec00645bba7,Le Centre pour la Communication Scientifique Directe - HAL - memSIC,2021-12-22,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1111/ecog.06091,2022-12-18T20:03:45.805062,https://helda.helsinki.fi/bitstream/10138/338169/1/urbanization.pdf,https://helda.helsinki.fi/bitstream/10138/338169/1/urbanization.pdf,http://hdl.handle.net/10138/338169,oa repository (via OAI-PMH doi match),NA,publishedVersion,repository,FALSE,oai:helda.helsinki.fi:10138/338169,6920a6236b522aa5226,University of Helsinki - Helda,2022-01-03,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1111/ecog.06091,2023-03-23T06:30:04.171421,https://repositori.irta.cat/bitstream/20.500.12327/1480/1/van%20Dijk_Urbanization_2021.pdf,https://repositori.irta.cat/bitstream/20.500.12327/1480/1/van%20Dijk_Urbanization_2021.pdf,http://hdl.handle.net/20.500.12327/1480,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:repositori.irta.cat:20.500.12327/1480,bwq4gxu4wzz9y4nwly4c,Institut de Recerca i Tecnologia Agroalimentaries - IRTA - IRTA Pubpro,2022-01-20,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1111/ecog.06091,2022-08-02T04:48:38.059021,https://hal.inrae.fr/hal-03498569/document,https://hal.inrae.fr/hal-03498569/document,https://hal.inrae.fr/hal-03498569/document,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:HAL:hal-03498569v1,0ae9d332ec00645bba7,Le Centre pour la Communication Scientifique Directe - HAL - memSIC,2021-12-22,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1111/ecog.06091,2022-12-26T17:31:09.902508,https://pub.epsilon.slu.se/26673/1/van_dijk_l_j_a_et_al_220110.pdf,https://pub.epsilon.slu.se/26673/1/van_dijk_l_j_a_et_al_220110.pdf,https://pub.epsilon.slu.se/26673/1/van_dijk_l_j_a_et_al_220110.pdf,oa repository (via OAI-PMH title and first author match),cc-by,publishedVersion,repository,FALSE,oai:pub.epsilon.slu.se:26673,3a24c2a3e857bb9ceb0,Sveriges lantbruksuniversitet biblioteket (Swedish University of Agricultural Sciences) - Epsilon Open Archive,2022-01-10,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2021-12-13,2021,Urbanization affects oak–pathogen interactions across spatial scales,2023-03-23T06:02:40.671680,MAYBE
10.1016/j.landurbplan.2009.10.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0169-2046,0169-2046,Landscape and Urban Planning,Elsevier BV,2010-03-01,2010,Urban rivers as dispersal corridors for primarily wind-dispersed invasive tree species,2021-01-16T05:34:07.777937,MAYBE
10.1002/eap.2612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1051-0761,1939-5582",1051-0761,Ecological Applications,Wiley,2022-05-30,2022,Informing conservation decisions to target private lands of highest ecological value and risk of loss,2022-09-09T01:32:47.398338,MAYBE
10.1002/ece3.8804,2023-03-13T23:05:16.686268,https://boa.unimib.it/bitstream/10281/365544/1/Lecis%20et%20al%202022_Main%20roads%20and%20land%20cover%20shaped%20the%20genetic%20structure%20of%20a%20Mediterranean%20island.pdf,https://boa.unimib.it/bitstream/10281/365544/1/Lecis%20et%20al%202022_Main%20roads%20and%20land%20cover%20shaped%20the%20genetic%20structure%20of%20a%20Mediterranean%20island.pdf,http://hdl.handle.net/10281/365544,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,TRUE,oai:boa.unimib.it:10281/365544,43ec3b81887564776c7,University of Milano-Bicocca - BOA - Bicocca Open Archive,2022-04-07,2,TRUE,FALSE,journal-article,green,TRUE,TRUE,TRUE,"2045-7758,2045-7758",2045-7758,Ecology and Evolution,Wiley,2022-04-01,2022,Main roads and land cover shaped the genetic structure of a Mediterranean island wild boar population,2023-03-16T12:02:04.827432,MAYBE
10.1002/ece3.8804,2023-03-23T20:42:34.018372,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8986547,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8986547,oa repository (via pmcid lookup),NA,publishedVersion,repository,FALSE,NA,NA,NA,NA,2,TRUE,FALSE,journal-article,green,TRUE,TRUE,TRUE,"2045-7758,2045-7758",2045-7758,Ecology and Evolution,Wiley,2022-04-01,2022,Main roads and land cover shaped the genetic structure of a Mediterranean island wild boar population,2023-03-16T12:02:04.827432,MAYBE
10.2495/eid180111,2019-12-27T18:58:12.721200,http://www.witpress.com/Secure/elibrary/papers/EID18/EID18011FU1.pdf,http://www.witpress.com/Secure/elibrary/papers/EID18/EID18011FU1.pdf,https://doi.org/10.2495/eid180111,open (via free pdf),NA,publishedVersion,publisher,TRUE,NA,NA,NA,NA,2,TRUE,FALSE,proceedings-article,bronze,FALSE,FALSE,FALSE,NA,NA,Environmental Impact IV,WIT Press,2018-06-20,2018,ENVIRONMENTAL INDICATORS IN FOREST FRAGMENTS FROM URBAN WATERSHEDS,2021-04-22T22:51:06.003979,MAYBE
10.5053/ekoloji.2010.7422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1300-1361,1300-1361,Ekoloji,Cevre Koruma ve Arastirma Vakfi,2010-02-02,2010,Examining the Ecological Quality of Küçükçekmece District Parks in Istanbul in Terms of Permeability and Natural Vegetation,2021-01-18T14:02:30.305397,MAYBE
10.5751/es-02993-140213,2023-03-23T20:42:34.617598,http://www.ecologyandsociety.org/vol14/iss2/art13/ES-2009-2993.pdf,http://www.ecologyandsociety.org/vol14/iss2/art13/ES-2009-2993.pdf,https://doi.org/10.5751/es-02993-140213,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2009-01-01,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1708-3087,1708-3087,Ecology and Society,"Resilience Alliance, Inc.",2009-01-01,2009,Can Road-Crossing Structures Improve Population Viability of an Urban Gliding Mammal?,2023-01-17T03:35:51.205168,MAYBE
10.5751/es-02993-140213,2022-11-28T19:50:20.895746,https://dlc.dlib.indiana.edu/dlc/bitstream/handle/10535/5381/ES-2009-2993.pdf?sequence=1&isAllowed=y,https://dlc.dlib.indiana.edu/dlc/bitstream/handle/10535/5381/ES-2009-2993.pdf?sequence=1&isAllowed=y,http://hdl.handle.net/10535/5381,oa repository (via OAI-PMH title and first author match),NA,publishedVersion,repository,FALSE,oai:http://dlc.dlib.indiana.edu:10535/5381,3fa2dec8a1407f72870,Indiana University - Digital Library Of The Commons Repository,NA,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1708-3087,1708-3087,Ecology and Society,"Resilience Alliance, Inc.",2009-01-01,2009,Can Road-Crossing Structures Improve Population Viability of an Urban Gliding Mammal?,2023-01-17T03:35:51.205168,MAYBE
10.5751/es-02993-140213,2023-01-12T09:36:48.442632,https://research-repository.griffith.edu.au/bitstream/10072/30232/1/62694_1.pdf,https://research-repository.griffith.edu.au/bitstream/10072/30232/1/62694_1.pdf,http://hdl.handle.net/10072/30232,oa repository (via OAI-PMH title and first author match),NA,publishedVersion,repository,FALSE,oai:research-repository.griffith.edu.au:10072/30232,nxr44wx3axvh9r2kzula,"Griffith University, Queensland, Australia - Griffith Research Online",NA,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1708-3087,1708-3087,Ecology and Society,"Resilience Alliance, Inc.",2009-01-01,2009,Can Road-Crossing Structures Improve Population Viability of an Urban Gliding Mammal?,2023-01-17T03:35:51.205168,MAYBE
10.5751/es-02993-140213,2019-10-01T00:00:00,http://pdfs.semanticscholar.org/ba1f/37733324b6571d69d2595538fb38e46250ad.pdf,http://pdfs.semanticscholar.org/ba1f/37733324b6571d69d2595538fb38e46250ad.pdf,https://semanticscholar.org/paper/ba1f37733324b6571d69d2595538fb38e46250ad,oa repository (semantic scholar lookup),NA,submittedVersion,repository,FALSE,NA,trmgzrn8eq4yx7ddvmzs,NA,NA,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1708-3087,1708-3087,Ecology and Society,"Resilience Alliance, Inc.",2009-01-01,2009,Can Road-Crossing Structures Improve Population Viability of an Urban Gliding Mammal?,2023-01-17T03:35:51.205168,MAYBE
10.1016/j.ufug.2020.126971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1618-8667,1610-8167,Urban Forestry &amp; Urban Greening,Elsevier BV,2021-03-01,2021,The role and potential of residential open space in a suburban green space network,2022-08-20T13:53:08.175618,MAYBE
10.3390/su141912123,2023-03-23T20:42:35.050847,https://www.mdpi.com/2071-1050/14/19/12123/pdf?version=1665642216,https://www.mdpi.com/2071-1050/14/19/12123/pdf?version=1665642216,https://doi.org/10.3390/su141912123,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2022-09-25,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2071-1050,2071-1050,Sustainability,MDPI AG,2022-09-25,2022,"Bird Flight Resistance Analysis and Planning Strategies in Urban Regeneration Areas: A Case Study of a Certain Area in Shenzhen, China",2022-12-25T17:07:34.536102,MAYBE
10.1371/journal.pone.0113553,2023-03-23T20:42:35.295751,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0113553&type=printable,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0113553&type=printable,https://doi.org/10.1371/journal.pone.0113553,oa journal (via doaj),cc-by,publishedVersion,publisher,TRUE,NA,NA,NA,2014-11-26,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-11-26,2014,Simulating Free-Roaming Cat Population Management Options in Open Demographic Environments,2023-03-15T12:00:23.653982,MAYBE
10.1371/journal.pone.0113553,2022-05-14T07:46:08.914209,https://europepmc.org/articles/pmc4245120?pdf=render,https://europepmc.org/articles/pmc4245120?pdf=render,https://europepmc.org/articles/pmc4245120,oa repository (via OAI-PMH doi match),cc-by,publishedVersion,repository,FALSE,oai:europepmc.org:oG6feBN7gNVQHt6XzXDc,b5e840539009389b1a6,PubMed Central - Europe PMC,NA,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-11-26,2014,Simulating Free-Roaming Cat Population Management Options in Open Demographic Environments,2023-03-15T12:00:23.653982,MAYBE
10.1371/journal.pone.0113553,2023-03-23T20:42:35.295847,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4245120,NA,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4245120,oa repository (via pmcid lookup),NA,publishedVersion,repository,FALSE,NA,NA,NA,NA,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-11-26,2014,Simulating Free-Roaming Cat Population Management Options in Open Demographic Environments,2023-03-15T12:00:23.653982,MAYBE
10.1371/journal.pone.0113553,2019-10-01T00:00:00,http://pdfs.semanticscholar.org/7e5a/53730027fd4189b5c404db9e6c3a2e795b51.pdf,http://pdfs.semanticscholar.org/7e5a/53730027fd4189b5c404db9e6c3a2e795b51.pdf,https://semanticscholar.org/paper/7e5a53730027fd4189b5c404db9e6c3a2e795b51,oa repository (semantic scholar lookup),NA,submittedVersion,repository,FALSE,NA,trmgzrn8eq4yx7ddvmzs,NA,NA,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-11-26,2014,Simulating Free-Roaming Cat Population Management Options in Open Demographic Environments,2023-03-15T12:00:23.653982,MAYBE
10.1016/0169-2046(93)90109-q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0169-2046,0169-2046,Landscape and Urban Planning,Elsevier BV,1993-04-01,1993,"The avian population of an urban bushland reserve at Wollongong, New South Wales: implications for management",2021-01-14T04:21:31.540433,MAYBE
10.1071/wr19076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1035-3712,1035-3712,Wildlife Research,CSIRO Publishing,2021-01-01,2021,Regional variation in habitat matrix determines movement metrics in Baudin’s cockatoos in southwest Western Australia,2021-04-02T17:46:26.594975,MAYBE
